Time,Balance Before,Balance After,Profit,Action
2022-08-12 16:39:26,1 279.54,1 280.65,+1.10,"Close long position for symbol BYBIT:AVAXUSDT at price 28.935 for 21 shares. Position AVG Price was 28.882500, currency: USDT, rate: 1.000590, last updated rate on 2022-08-12T14:29:43Z, point value: 1.000000"
2022-08-12 16:34:02,1 275.50,1 279.54,+4.04,"Close long position for symbol BYBIT:AVAXUSDT at price 29.075 for 21 shares. Position AVG Price was 28.882500, currency: USDT, rate: 1.000590, last updated rate on 2022-08-12T14:29:43Z, point value: 1.000000"
2022-08-12 16:23:02,1 270.98,1 275.50,+4.52,"Close long position for symbol BYBIT:AVAXUSDT at price 29.020 for 21 shares. Position AVG Price was 28.805000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 16:18:49,1 273.92,1 270.98,-2.94,"Close short position for symbol BYBIT:AVAXUSDT at price 28.805 for 42 shares. Position AVG Price was 28.735000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 16:16:02,1 274.13,1 273.92,-0.21,"Close long position for symbol BYBIT:AVAXUSDT at price 28.735 for 42 shares. Position AVG Price was 28.740000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 16:08:03,1 276.76,1 274.13,-2.63,"Close short position for symbol BYBIT:AVAXUSDT at price 28.685 for 42 shares. Position AVG Price was 28.622500, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 16:04:35,1 274.87,1 276.76,+1.89,"Close short position for symbol BYBIT:AVAXUSDT at price 28.670 for 42 shares. Position AVG Price was 28.715000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 15:54:43,1 278.65,1 274.87,-3.78,"Close long position for symbol BYBIT:AVAXUSDT at price 28.745 for 42 shares. Position AVG Price was 28.835000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 15:50:46,1 281.07,1 278.65,-2.42,"Close short position for symbol BYBIT:AVAXUSDT at price 28.830 for 21 shares. Position AVG Price was 28.715000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 15:50:24,1 281.80,1 281.07,-0.74,"Close long position for symbol BYBIT:AVAXUSDT at price 28.715 for 21 shares. Position AVG Price was 28.750000, currency: USDT, rate: 1.000620, last updated rate on 2022-08-12T13:31:38Z, point value: 1.000000"
2022-08-12 14:07:54,1 283.80,1 281.80,-2.00,"Close short position for symbol BYBIT:AVAXUSDT at price 28.465 for 21 shares. Position AVG Price was 28.370000, currency: USDT, rate: 1.000550, last updated rate on 2022-08-12T11:32:38Z, point value: 1.000000"
2022-08-12 13:31:46,1 281.49,1 283.80,+2.31,"Close short position for symbol BYBIT:AVAXUSDT at price 28.425 for 21 shares. Position AVG Price was 28.535000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 13:30:24,1 279.39,1 281.49,+2.10,"Close short position for symbol BYBIT:AVAXUSDT at price 28.435 for 21 shares. Position AVG Price was 28.535000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 13:01:36,1 281.80,1 279.39,-2.42,"Close short position for symbol BYBIT:AVAXUSDT at price 28.500 for 21 shares. Position AVG Price was 28.385000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 12:58:40,1 280.54,1 281.80,+1.26,"Close short position for symbol BYBIT:AVAXUSDT at price 28.440 for 21 shares. Position AVG Price was 28.500000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 12:54:54,1 278.98,1 280.54,+1.56,"Close short position for symbol BYBIT:AVAXUSDT at price 28.550 for 16 shares. Position AVG Price was 28.647715, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 12:53:19,1 276.69,1 278.98,+2.28,"Close short position for symbol BYBIT:AVAXUSDT at price 28.505 for 16 shares. Position AVG Price was 28.647715, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 12:42:13,1 274.74,1 276.69,+1.96,"Close short position for symbol BYBIT:AVAXUSDT at price 28.610 for 10 shares. Position AVG Price was 28.805625, currency: USDT, rate: 1.000360, last updated rate on 2022-08-12T10:27:45Z, point value: 1.000000"
2022-08-12 12:28:58,1 271.05,1 274.74,+3.69,"Close short position for symbol BYBIT:AVAXUSDT at price 28.630 for 21 shares. Position AVG Price was 28.805625, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 12:19:54,1 268.08,1 271.05,+2.97,"Close short position for symbol BYBIT:AVAXUSDT at price 28.735 for 21 shares. Position AVG Price was 28.876250, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 12:11:18,1 264.46,1 268.08,+3.62,"Close short position for symbol BYBIT:AVAXUSDT at price 28.765 for 21 shares. Position AVG Price was 28.937500, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 12:03:30,1 266.45,1 264.46,-2.00,"Close long position for symbol BYBIT:AVAXUSDT at price 28.945 for 21 shares. Position AVG Price was 29.040000, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 12:01:24,1 269.18,1 266.45,-2.73,"Close short position for symbol BYBIT:AVAXUSDT at price 29.035 for 42 shares. Position AVG Price was 28.970000, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 11:58:41,1 272.97,1 269.18,-3.78,"Close long position for symbol BYBIT:AVAXUSDT at price 28.955 for 42 shares. Position AVG Price was 29.045000, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-12 11:45:54,1 275.91,1 272.97,-2.94,"Close long position for symbol BYBIT:AVAXUSDT at price 28.990 for 42 shares. Position AVG Price was 29.060000, currency: USDT, rate: 1.000380, last updated rate on 2022-08-12T09:28:10Z, point value: 1.000000"
2022-08-11 16:19:15,1 275.06,1 275.91,+0.85,"Close long position for symbol BYBIT:MATICUSDT at price 0.9445 for 315 shares. Position AVG Price was 0.941800, currency: USDT, rate: 1.000660, last updated rate on 2022-08-11T13:31:38Z, point value: 1.000000"
2022-08-11 16:09:20,1 273.48,1 275.06,+1.58,"Close long position for symbol BYBIT:MATICUSDT at price 0.9468 for 315 shares. Position AVG Price was 0.941800, currency: USDT, rate: 1.000660, last updated rate on 2022-08-11T13:31:38Z, point value: 1.000000"
2022-08-11 16:03:10,1 271.46,1 273.48,+2.02,"Close long position for symbol BYBIT:MATICUSDT at price 0.9450 for 630 shares. Position AVG Price was 0.941800, currency: USDT, rate: 1.000660, last updated rate on 2022-08-11T13:31:38Z, point value: 1.000000"
2022-08-11 15:49:40,1 273.61,1 271.46,-2.14,"Close long position for symbol BYBIT:MATICUSDT at price 0.9418 for 1260 shares. Position AVG Price was 0.943500, currency: USDT, rate: 1.000660, last updated rate on 2022-08-11T13:31:38Z, point value: 1.000000"
2022-08-11 14:57:32,1 273.20,1 273.61,+0.40,"Close long position for symbol BYBIT:APEUSDT at price 7.113 for 80 shares. Position AVG Price was 7.108000, currency: USDT, rate: 1.000400, last updated rate on 2022-08-11T12:32:27Z, point value: 1.000000"
2022-08-11 14:42:23,1 273.08,1 273.20,+0.12,"Close long position for symbol BYBIT:APEUSDT at price 7.102 for 40 shares. Position AVG Price was 7.099000, currency: USDT, rate: 1.000400, last updated rate on 2022-08-11T12:32:27Z, point value: 1.000000"
2022-08-11 14:37:39,1 272.40,1 273.08,+0.68,"Close long position for symbol BYBIT:APEUSDT at price 7.116 for 40 shares. Position AVG Price was 7.099000, currency: USDT, rate: 1.000400, last updated rate on 2022-08-11T12:32:27Z, point value: 1.000000"
2022-08-11 14:31:49,1 270.52,1 272.40,+1.88,"Close long position for symbol BYBIT:APEUSDT at price 7.144 for 80 shares. Position AVG Price was 7.120500, currency: USDT, rate: 1.000550, last updated rate on 2022-08-11T11:32:18Z, point value: 1.000000"
2022-08-11 14:31:36,1 270.80,1 270.52,-0.28,"Close long position for symbol BYBIT:APEUSDT at price 7.117 for 80 shares. Position AVG Price was 7.120500, currency: USDT, rate: 1.000550, last updated rate on 2022-08-11T11:32:18Z, point value: 1.000000"
2022-08-11 14:17:16,1 270.24,1 270.80,+0.56,"Close long position for symbol BYBIT:APEUSDT at price 7.106 for 80 shares. Position AVG Price was 7.099000, currency: USDT, rate: 1.000550, last updated rate on 2022-08-11T11:32:18Z, point value: 1.000000"
2022-08-11 13:06:40,1 268.16,1 270.24,+2.08,"Close short position for symbol BYBIT:APEUSDT at price 7.065 for 40 shares. Position AVG Price was 7.117000, currency: USDT, rate: 1.000590, last updated rate on 2022-08-11T10:28:37Z, point value: 1.000000"
2022-08-11 12:43:46,1 264.16,1 268.16,+4.00,"Close short position for symbol BYBIT:APEUSDT at price 7.017 for 40 shares. Position AVG Price was 7.117000, currency: USDT, rate: 1.000590, last updated rate on 2022-08-11T10:28:37Z, point value: 1.000000"
2022-08-11 12:10:49,1 259.04,1 264.16,+5.12,"Close short position for symbol BYBIT:APEUSDT at price 7.053 for 80 shares. Position AVG Price was 7.117000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-11T09:24:28Z, point value: 1.000000"
2022-08-11 11:38:32,1 258.96,1 259.04,+0.08,"Close short position for symbol BYBIT:APEUSDT at price 7.130 for 160 shares. Position AVG Price was 7.130500, currency: USDT, rate: 1.000360, last updated rate on 2022-08-11T09:24:28Z, point value: 1.000000"
2022-08-11 09:34:32,1 258.80,1 258.96,+0.16,"Close long position for symbol BYBIT:APEUSDT at price 7.203 for 80 shares. Position AVG Price was 7.201000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-11T07:32:05Z, point value: 1.000000"
2022-08-11 09:27:18,1 258.40,1 258.80,+0.40,"Close long position for symbol BYBIT:APEUSDT at price 7.203 for 160 shares. Position AVG Price was 7.200500, currency: USDT, rate: 1.000360, last updated rate on 2022-08-11T06:32:03Z, point value: 1.000000"
2022-08-11 09:21:02,1 254.40,1 258.40,+4.00,"Close long position for symbol BYBIT:APEUSDT at price 7.240 for 80 shares. Position AVG Price was 7.190000, currency: USDT, rate: 1.000360, last updated rate on 2022-08-11T06:32:03Z, point value: 1.000000"
2022-08-10 20:31:48,1 249.91,1 254.40,+4.48,"Close short position for symbol BYBIT:APEUSDT at price 7.045 for 120 shares. Position AVG Price was 7.082333, currency: USDT, rate: 1.000340, last updated rate on 2022-08-10T17:32:31Z, point value: 1.000000"
2022-08-10 20:20:41,1 246.83,1 249.91,+3.08,"Close short position for symbol BYBIT:APEUSDT at price 7.058 for 40 shares. Position AVG Price was 7.135000, currency: USDT, rate: 1.000340, last updated rate on 2022-08-10T17:32:31Z, point value: 1.000000"
2022-08-10 19:26:21,1 250.03,1 246.83,-3.20,"Close short position for symbol BYBIT:APEUSDT at price 7.137 for 160 shares. Position AVG Price was 7.117000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 19:10:54,1 250.03,1 250.03,0.00,"Close long position for symbol BYBIT:APEUSDT at price 7.111 for 80 shares. Position AVG Price was 7.111000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 19:10:15,1 249.47,1 250.03,+0.56,"Close short position for symbol BYBIT:APEUSDT at price 7.111 for 80 shares. Position AVG Price was 7.118000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 19:06:15,1 246.59,1 249.47,+2.88,"Close short position for symbol BYBIT:APEUSDT at price 7.082 for 80 shares. Position AVG Price was 7.118000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 18:40:30,1 245.95,1 246.59,+0.64,"Close long position for symbol BYBIT:APEUSDT at price 7.118 for 160 shares. Position AVG Price was 7.114000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 18:38:40,1 245.63,1 245.95,+0.32,"Close short position for symbol BYBIT:APEUSDT at price 7.114 for 160 shares. Position AVG Price was 7.116000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 18:35:29,1 247.55,1 245.63,-1.92,"Close long position for symbol BYBIT:APEUSDT at price 7.116 for 160 shares. Position AVG Price was 7.128000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 18:34:02,1 246.27,1 247.55,+1.28,"Close short position for symbol BYBIT:APEUSDT at price 7.128 for 160 shares. Position AVG Price was 7.136000, currency: USDT, rate: 1.000350, last updated rate on 2022-08-10T16:21:10Z, point value: 1.000000"
2022-08-10 18:31:48,1 250.43,1 246.27,-4.16,"Close long position for symbol BYBIT:APEUSDT at price 7.137 for 160 shares. Position AVG Price was 7.163000, currency: USDT, rate: 1.000300, last updated rate on 2022-08-10T15:26:37Z, point value: 1.000000"
2022-08-10 16:01:19,1 237.31,1 250.43,+13.13,"Close short position for symbol BYBIT:APEUSDT at price 7.130 for 2720 shares. Position AVG Price was 7.134824, currency: USDT, rate: 1.000740, last updated rate on 2022-08-10T13:28:32Z, point value: 1.000000"
2022-08-10 15:21:05,1 234.00,1 237.31,+3.31,"Close long position for symbol BYBIT:APEUSDT at price 7.153 for 160 shares. Position AVG Price was 7.132333, currency: USDT, rate: 1.000210, last updated rate on 2022-08-10T12:06:07Z, point value: 1.000000"
2022-08-10 15:21:04,1 232.34,1 234.00,+1.65,"Close long position for symbol BYBIT:APEUSDT at price 7.153 for 80 shares. Position AVG Price was 7.132333, currency: USDT, rate: 1.000210, last updated rate on 2022-08-10T12:06:07Z, point value: 1.000000"
2022-08-10 15:20:58,1 230.85,1 232.34,+1.49,"Close long position for symbol BYBIT:APEUSDT at price 7.151 for 80 shares. Position AVG Price was 7.132333, currency: USDT, rate: 1.000210, last updated rate on 2022-08-10T12:06:07Z, point value: 1.000000"
